source,target,type,weight
630367566,79977426,Directed,1
47148388,79977426,Directed,1
1524419966,79977426,Directed,1
551174114,79977426,Directed,1
75919854,79977426,Directed,1
288246284,2887332821,Directed,1
930518624,2887332821,Directed,1
237300872,2887332821,Directed,1
843246206,874307065,Directed,1
1363013874,874307065,Directed,1
1558004148,874307065,Directed,1
501944828,874307065,Directed,1
32660008,239430820,Directed,1
411064560,239430820,Directed,1
2394728189,239430820,Directed,1
797971200,239430820,Directed,1
106853150,239430820,Directed,1
630367566,239430820,Directed,1
4590125417,239430820,Directed,1
1524419966,239430820,Directed,1
551174114,239430820,Directed,1
75919854,239430820,Directed,1
452944514,291603419,Directed,1
1941673615,291603419,Directed,1
195830419,291603419,Directed,1
322233579,291603419,Directed,1
106853150,291603419,Directed,1
294753579,291603419,Directed,1
47148388,291603419,Directed,1
2163310968,291603419,Directed,1
1524419966,291603419,Directed,1
551174114,291603419,Directed,1
75919854,291603419,Directed,1
425096207,986846172,Directed,1
1363013874,986846172,Directed,1
1925093647,986846172,Directed,1
195830419,147643989,Directed,1
294753579,147643989,Directed,1
568107376,147643989,Directed,1
755316620,147643989,Directed,1
1308602820,147643989,Directed,1
2422623238,3319434207,Directed,1
4040881750,3319434207,Directed,1
53332060,3319434207,Directed,1
2297687756,3319434207,Directed,1
290650341,3319434207,Directed,1
1004909329,3319434207,Directed,1
3248658911,3319434207,Directed,1
795078984,3319434207,Directed,1
169122143,3319434207,Directed,1
2163310968,3319434207,Directed,1
636429203,3319434207,Directed,1
903639980,3319434207,Directed,1
798600121,3319434207,Directed,1
4893140956,3319434207,Directed,1
2422623238,2885172979,Directed,1
592007767,2885172979,Directed,1
181709561,2885172979,Directed,1
1004909329,2885172979,Directed,1
626328552,2885172979,Directed,1
250912657,2885172979,Directed,1
636429203,2885172979,Directed,1
891177368,2885172979,Directed,1
2289439224,2885172979,Directed,1
67318883,1544049488,Directed,1
411064560,1544049488,Directed,1
797971200,1544049488,Directed,1
294753579,1544049488,Directed,1
630367566,1544049488,Directed,1
47148388,1544049488,Directed,1
1524419966,1544049488,Directed,1
852527832198770690,1544049488,Directed,1
551174114,1544049488,Directed,1
782277126468825089,578175970,Directed,1
2422623238,578175970,Directed,1
288246284,578175970,Directed,1
2747566647,578175970,Directed,1
592007767,578175970,Directed,1
237300872,578175970,Directed,1
475746939,578175970,Directed,1
344992558,578175970,Directed,1
2304802170,578175970,Directed,1
926535049,578175970,Directed,1
250912657,578175970,Directed,1
891177368,578175970,Directed,1
175334832,578175970,Directed,1
797971200,134228963,Directed,1
3108464907,134228963,Directed,1
2163310968,134228963,Directed,1
2422623238,2832663525,Directed,1
288246284,2832663525,Directed,1
4040881750,2832663525,Directed,1
1031704176,2832663525,Directed,1
335553215,2832663525,Directed,1
237300872,2832663525,Directed,1
195830419,2832663525,Directed,1
1040695459,2832663525,Directed,1
475746939,2832663525,Directed,1
621285612,2832663525,Directed,1
294753579,2832663525,Directed,1
344992558,2832663525,Directed,1
3248658911,2832663525,Directed,1
2163310968,2832663525,Directed,1
250912657,2832663525,Directed,1
903639980,2832663525,Directed,1
1308602820,2832663525,Directed,1
3558853576,2832663525,Directed,1
4893140956,2832663525,Directed,1
2333848675,965098470,Directed,1
335553215,965098470,Directed,1
106853150,965098470,Directed,1
294753579,965098470,Directed,1
2163310968,965098470,Directed,1
1686757266,965098470,Directed,1
501944828,965098470,Directed,1
704783919930068994,626328552,Directed,1
288246284,626328552,Directed,1
831804464,626328552,Directed,1
106086098,626328552,Directed,1
181709561,626328552,Directed,1
849339692,626328552,Directed,1
533536556,626328552,Directed,1
3248658911,626328552,Directed,1
231187264,626328552,Directed,1
796800012122521600,626328552,Directed,1
1339439076,626328552,Directed,1
2289439224,626328552,Directed,1
831804464,2965105282,Directed,1
67318883,2965105282,Directed,1
237300872,2965105282,Directed,1
1941673615,2965105282,Directed,1
69729458,2965105282,Directed,1
621285612,2965105282,Directed,1
764021907171663872,2965105282,Directed,1
106853150,2965105282,Directed,1
344992558,2965105282,Directed,1
350224188,2965105282,Directed,1
2163310968,2965105282,Directed,1
1686757266,2965105282,Directed,1
1558004148,2965105282,Directed,1
501944828,2965105282,Directed,1
288246284,877908818,Directed,1
930518624,877908818,Directed,1
2297687756,877908818,Directed,1
774339360,877908818,Directed,1
3248658911,877908818,Directed,1
169122143,877908818,Directed,1
636429203,877908818,Directed,1
138098169,877908818,Directed,1
195830419,3055672302,Directed,1
574221482,3055672302,Directed,1
755316620,3055672302,Directed,1
796800012122521600,3055672302,Directed,1
1031704176,43502575,Directed,1
621285612,43502575,Directed,1
344992558,43502575,Directed,1
2785386766,2413007525,Directed,1
2163310968,2413007525,Directed,1
138098169,2413007525,Directed,1
1941673615,82717682,Directed,1
598187305,82717682,Directed,1
797971200,82717682,Directed,1
294753579,82717682,Directed,1
630367566,82717682,Directed,1
75919854,82717682,Directed,1
1031704176,794644813136195584,Directed,1
344992558,794644813136195584,Directed,1
3248658911,794644813136195584,Directed,1
551174114,794644813136195584,Directed,1
401477209,448039926,Directed,1
592007767,448039926,Directed,1
475746939,448039926,Directed,1
106853150,448039926,Directed,1
2163310968,448039926,Directed,1
67318883,293951657,Directed,1
236918471,293951657,Directed,1
294753579,293951657,Directed,1
231187264,293951657,Directed,1
47148388,293951657,Directed,1
75919854,293951657,Directed,1
1092215178,416201166,Directed,1
755316620,416201166,Directed,1
345944506,416201166,Directed,1
195830419,1401098815,Directed,1
294753579,1401098815,Directed,1
568107376,1401098815,Directed,1
831804464,2679841786,Directed,1
322233579,2679841786,Directed,1
2748923637,2679841786,Directed,1
764021907171663872,2679841786,Directed,1
843246206,2418408443,Directed,1
2297687756,2418408443,Directed,1
4590125417,2418408443,Directed,1
67318883,1601158141,Directed,1
797971200,1601158141,Directed,1
231187264,1601158141,Directed,1
630367566,1601158141,Directed,1
1524419966,1601158141,Directed,1
237300872,733017473017057280,Directed,1
2748923637,733017473017057280,Directed,1
764021907171663872,733017473017057280,Directed,1
930518624,897756162,Directed,1
592007767,897756162,Directed,1
203065438,897756162,Directed,1
237300872,897756162,Directed,1
621285612,897756162,Directed,1
181709561,897756162,Directed,1
344992558,897756162,Directed,1
926535049,897756162,Directed,1
2289439224,897756162,Directed,1
2748923637,1489074860,Directed,1
797971200,1489074860,Directed,1
630367566,1489074860,Directed,1
2717217147,1489074860,Directed,1
236918471,1493926916,Directed,1
701362882429263872,1493926916,Directed,1
1524419966,1493926916,Directed,1
3193917928,1493926916,Directed,1
67318883,846945019311390720,Directed,1
2413096084,846945019311390720,Directed,1
106086098,846945019311390720,Directed,1
797971200,846945019311390720,Directed,1
630367566,846945019311390720,Directed,1
175334832,846945019311390720,Directed,1
501944828,846945019311390720,Directed,1
831804464,716430794,Directed,1
452944514,716430794,Directed,1
574221482,716430794,Directed,1
290650341,172846089,Directed,1
322233579,172846089,Directed,1
2163310968,172846089,Directed,1
926535049,172846089,Directed,1
900508574,172846089,Directed,1
1031704176,504378378,Directed,1
237300872,504378378,Directed,1
344992558,504378378,Directed,1
227821453,504378378,Directed,1
782277126468825089,533536556,Directed,1
833776048487677956,533536556,Directed,1
288246284,533536556,Directed,1
32660008,533536556,Directed,1
1536995378,533536556,Directed,1
930518624,533536556,Directed,1
67318883,533536556,Directed,1
592007767,533536556,Directed,1
2601258594,533536556,Directed,1
345310824,533536556,Directed,1
335553215,533536556,Directed,1
1941673615,533536556,Directed,1
737056442,533536556,Directed,1
236918471,533536556,Directed,1
106086098,533536556,Directed,1
290650341,533536556,Directed,1
1363013874,533536556,Directed,1
2748923637,533536556,Directed,1
797971200,533536556,Directed,1
764021907171663872,533536556,Directed,1
1004909329,533536556,Directed,1
106853150,533536556,Directed,1
294753579,533536556,Directed,1
350224188,533536556,Directed,1
231187264,533536556,Directed,1
2723185474,533536556,Directed,1
2940722500,533536556,Directed,1
630367566,533536556,Directed,1
626328552,533536556,Directed,1
2163310968,533536556,Directed,1
2717217147,533536556,Directed,1
1524419966,533536556,Directed,1
108036479,533536556,Directed,1
1092215178,533536556,Directed,1
1558004148,533536556,Directed,1
4124637371,533536556,Directed,1
38666681,533536556,Directed,1
852527832198770690,533536556,Directed,1
443551180,533536556,Directed,1
796800012122521600,533536556,Directed,1
75919854,533536556,Directed,1
2690340858,533536556,Directed,1
501944828,533536556,Directed,1
237300872,3479194636,Directed,1
475746939,3479194636,Directed,1
1686757266,3479194636,Directed,1
2422623238,3421922319,Directed,1
401477209,3421922319,Directed,1
2747566647,3421922319,Directed,1
237300872,3421922319,Directed,1
625979067,3421922319,Directed,1
236918471,3421922319,Directed,1
764021907171663872,3421922319,Directed,1
2163310968,3421922319,Directed,1
797971200,700593168,Directed,1
1004909329,700593168,Directed,1
630367566,700593168,Directed,1
1524419966,700593168,Directed,1
697562296059588608,4301786129,Directed,1
2740742208,4301786129,Directed,1
926535049,4301786129,Directed,1
1308602820,4301786129,Directed,1
32660008,331914258,Directed,1
2723185474,331914258,Directed,1
3193917928,331914258,Directed,1
401477209,2295073814,Directed,1
475746939,2295073814,Directed,1
250912657,2295073814,Directed,1
67318883,538999832,Directed,1
2333848675,538999832,Directed,1
2413096084,538999832,Directed,1
630367566,538999832,Directed,1
345310824,352637977,Directed,1
2748923637,352637977,Directed,1
2566158898,352637977,Directed,1
2723185474,352637977,Directed,1
2690340858,352637977,Directed,1
833776048487677956,3403947034,Directed,1
67318883,3403947034,Directed,1
625979067,3403947034,Directed,1
833776048487677956,145941531,Directed,1
32660008,145941531,Directed,1
67318883,145941531,Directed,1
106853150,145941531,Directed,1
294753579,145941531,Directed,1
533536556,145941531,Directed,1
2163310968,145941531,Directed,1
852527832198770690,145941531,Directed,1
67318883,92466204,Directed,1
1040695459,92466204,Directed,1
322233579,92466204,Directed,1
2748923637,92466204,Directed,1
106853150,92466204,Directed,1
795078984,92466204,Directed,1
2163310968,92466204,Directed,1
1092215178,92466204,Directed,1
900508574,92466204,Directed,1
551174114,92466204,Directed,1
75919854,92466204,Directed,1
2690340858,92466204,Directed,1
2811544063,92466204,Directed,1
2422623238,626703390,Directed,1
288246284,626703390,Directed,1
592007767,626703390,Directed,1
203065438,626703390,Directed,1
237300872,626703390,Directed,1
621285612,626703390,Directed,1
181709561,626703390,Directed,1
344992558,626703390,Directed,1
169122143,626703390,Directed,1
926535049,626703390,Directed,1
891177368,626703390,Directed,1
2289439224,626703390,Directed,1
831804464,3162905093,Directed,1
4249561767,3162905093,Directed,1
236918471,3162905093,Directed,1
452944514,921080864,Directed,1
233548506,921080864,Directed,1
532567918,921080864,Directed,1
1524419966,921080864,Directed,1
108036479,921080864,Directed,1
80641348,921080864,Directed,1
1031704176,311022768,Directed,1
621285612,311022768,Directed,1
371736833,311022768,Directed,1
344992558,311022768,Directed,1
1686757266,311022768,Directed,1
831804464,488803053,Directed,1
345310824,488803053,Directed,1
237300872,488803053,Directed,1
322233579,488803053,Directed,1
2748923637,488803053,Directed,1
764021907171663872,488803053,Directed,1
4759048456,488803053,Directed,1
2723185474,488803053,Directed,1
2163310968,488803053,Directed,1
2717217147,488803053,Directed,1
1092215178,488803053,Directed,1
2690340858,488803053,Directed,1
237300872,811192358645760001,Directed,1
737056442,811192358645760001,Directed,1
322233579,811192358645760001,Directed,1
621285612,811192358645760001,Directed,1
764021907171663872,811192358645760001,Directed,1
53332060,152577063,Directed,1
3248658911,152577063,Directed,1
169122143,152577063,Directed,1
32660008,253765452,Directed,1
67318883,253765452,Directed,1
53332060,253765452,Directed,1
246973630,253765452,Directed,1
400393919,253765452,Directed,1
236918471,253765452,Directed,1
231187264,253765452,Directed,1
1524419966,253765452,Directed,1
108036479,253765452,Directed,1
903639980,253765452,Directed,1
3193917928,253765452,Directed,1
75919854,253765452,Directed,1
335553215,443139113,Directed,1
169122143,443139113,Directed,1
227821453,443139113,Directed,1
80641348,443139113,Directed,1
236918471,4128068103,Directed,1
1004909329,4128068103,Directed,1
774339360,4128068103,Directed,1
2723185474,4128068103,Directed,1
795078984,4128068103,Directed,1
630367566,4128068103,Directed,1
2304802170,4128068103,Directed,1
2717217147,4128068103,Directed,1
1092215178,4128068103,Directed,1
175334832,4128068103,Directed,1
796800012122521600,4128068103,Directed,1
501944828,4128068103,Directed,1
2422623238,219412917,Directed,1
930518624,219412917,Directed,1
592007767,219412917,Directed,1
1031704176,219412917,Directed,1
1040695459,219412917,Directed,1
621285612,219412917,Directed,1
371736833,219412917,Directed,1
849339692,219412917,Directed,1
344992558,219412917,Directed,1
626328552,219412917,Directed,1
2289439224,219412917,Directed,1
930518624,2361054253,Directed,1
849339692,2361054253,Directed,1
1339439076,2361054253,Directed,1
67318883,1052306478,Directed,1
729769684883615744,1052306478,Directed,1
625979067,1052306478,Directed,1
630367566,1052306478,Directed,1
288246284,3158199343,Directed,1
930518624,3158199343,Directed,1
67318883,3158199343,Directed,1
2601258594,3158199343,Directed,1
106086098,3158199343,Directed,1
598187305,3158199343,Directed,1
371736833,3158199343,Directed,1
350224188,3158199343,Directed,1
636429203,3158199343,Directed,1
425096207,564388225,Directed,1
930518624,564388225,Directed,1
592007767,564388225,Directed,1
114288729,564388225,Directed,1
849339692,564388225,Directed,1
106853150,564388225,Directed,1
2940722500,564388225,Directed,1
707938812916330496,564388225,Directed,1
4590125417,564388225,Directed,1
34406866,564388225,Directed,1
1031704176,295374344,Directed,1
764021907171663872,295374344,Directed,1
106853150,295374344,Directed,1
344992558,295374344,Directed,1
